t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.83725,1497.50543027778,2413.33024041645,2348.96845814303,2413.33024041645,0,748.752715138888,-748.752715138888
0.8373,1497.50550319533,2413.33024551151,2348.97100537195,2413.33024551151,0,748.752751597663,-748.752751597663
0.83735,1497.50557611124,2413.33025059808,2348.97355253223,2413.33025059808,0,748.752788055619,-748.752788055619
0.8374,1497.50564902551,2413.33025567619,2348.97609962386,2413.33025567619,0,748.752824512755,-748.752824512755
0.83745,1497.50572193814,2413.33026074584,2348.97864664685,2413.33026074584,0,748.752860969072,-748.752860969072
0.8375,1497.50579484914,2413.33026580704,2348.9811936012,2413.33026580704,0,748.752897424569,-748.752897424569
0.83755,1497.50586775849,2413.33027085982,2348.98374048692,2413.33027085982,0,748.752933879246,-748.752933879246
0.8376,1497.50594066621,2413.33027590418,2348.98628730401,2413.33027590418,0,748.752970333103,-748.752970333103
0.83765,1497.50601357228,2413.33028094014,2348.98883405248,2413.33028094014,0,748.753006786139,-748.753006786139
0.8377,1497.50608647671,2413.33028596772,2348.99138073232,2413.33028596772,0,748.753043238355,-748.753043238355
0.83775,1497.5061593795,2413.33029098692,2348.99392734353,2413.33029098692,0,748.75307968975,-748.75307968975
0.8378,1497.50623228065,2413.33029599777,2348.99647388613,2413.33029599777,0,748.753116140323,-748.753116140323
0.83785,1497.50630518015,2413.33030100027,2348.99902036012,2413.33030100027,0,748.753152590075,-748.753152590075
0.8379,1497.50637807801,2413.33030599444,2349.00156676549,2413.33030599444,0,748.753189039006,-748.753189039006
0.83795,1497.50645097423,2413.33031098029,2349.00411310225,2413.33031098029,0,748.753225487115,-748.753225487115
0.838,1497.5065238688,2413.33031595784,2349.00665937041,2413.33031595784,0,748.753261934401,-748.753261934401
0.83805,1497.50659676173,2413.3303209271,2349.00920556997,2413.3303209271,0,748.753298380866,-748.753298380866
0.8381,1497.50666965302,2413.33032588809,2349.01175170093,2413.33032588809,0,748.753334826508,-748.753334826508
0.83815,1497.50674254265,2413.33033084081,2349.01429776329,2413.33033084081,0,748.753371271327,-748.753371271327
0.8382,1497.50681543065,2413.33033578529,2349.01684375706,2413.33033578529,0,748.753407715323,-748.753407715323
0.83825,1497.50688831699,2413.33034072153,2349.01938968223,2413.33034072153,0,748.753444158496,-748.753444158496
0.8383,1497.50696120169,2413.33034564955,2349.02193553883,2413.33034564955,0,748.753480600845,-748.753480600845
0.83835,1497.50703408474,2413.33035056937,2349.02448132684,2413.33035056937,0,748.753517042371,-748.753517042371
0.8384,1497.50710696615,2413.33035548099,2349.02702704626,2413.33035548099,0,748.753553483073,-748.753553483073
0.83845,1497.5071798459,2413.33036038444,2349.02957269711,2413.33036038444,0,748.753589922951,-748.753589922951
0.8385,1497.50725272401,2413.33036527972,2349.03211827939,2413.33036527972,0,748.753626362005,-748.753626362005
0.83855,1497.50732560047,2413.33037016684,2349.0346637931,2413.33037016684,0,748.753662800234,-748.753662800234
0.8386,1497.50739847528,2413.33037504583,2349.03720923823,2413.33037504583,0,748.753699237638,-748.753699237638
0.83865,1497.50747134844,2413.3303799167,2349.03975461481,2413.3303799167,0,748.753735674218,-748.753735674218
