t_s,vdc_v,idc_a,i_gen_a,i_load_a,i_fault_a,v_pos_gnd_v,v_neg_gnd_v
0.01135,1522.19005624505,686.695391232164,2228.29741487442,686.695391232164,0,761.095028122524,-761.095028122524
0.0114,1522.32305664319,689.182159530887,2230.56909139271,689.182159530887,0,761.161528321593,-761.161528321593
0.01145,1522.45561319583,691.664786667706,2232.81424544748,691.664786667706,0,761.227806597917,-761.227806597917
0.0115,1522.58772020038,694.143279538808,2235.03315206824,694.143279538808,0,761.293860100191,-761.293860100191
0.01155,1522.71937204821,696.617645028899,2237.22608370993,696.617645028899,0,761.359686024103,-761.359686024103
0.0116,1522.85056322419,699.087890011216,2239.39331027601,699.087890011216,0,761.425281612097,-761.425281612097
0.01165,1522.98128830624,701.554021347553,2241.53509914131,701.554021347553,0,761.490644153119,-761.490644153119
0.0117,1523.11154196474,704.016045888277,2243.65171517461,704.016045888277,0,761.555770982368,-761.555770982368
0.01175,1523.24131896207,706.473970472345,2245.74342076113,706.473970472345,0,761.620659481037,-761.620659481037
0.0118,1523.37061415212,708.927801927329,2247.81047582466,708.927801927329,0,761.685307076058,-761.685307076058
0.01185,1523.49942247968,711.377547069427,2249.85313784965,711.377547069427,0,761.749711239838,-761.749711239838
0.0119,1523.62773897999,713.82321270349,2251.87166190291,713.82321270349,0,761.813869489994,-761.813869489994
0.01195,1523.75555877817,716.264805623034,2253.86630065529,716.264805623034,0,761.877779389083,-761.877779389083
0.012,1523.88287708867,718.702332610264,2255.83730440301,718.702332610264,0,761.941438544333,-761.941438544333
0.01205,1524.00968921474,721.135800436089,2257.7849210889,721.135800436089,0,762.004844607368,-762.004844607368
0.0121,1524.13599054787,723.565215860144,2259.70939632334,723.565215860144,0,762.067995273933,-762.067995273933
0.01215,1524.26177656722,725.990585630807,2261.61097340514,725.990585630807,0,762.13088828361,-762.13088828361
0.0122,1524.38704283908,728.411916485217,2263.48989334209,728.411916485217,0,762.193521419542,-762.193521419542
0.01225,1524.51178501629,730.829215149295,2265.34639487139,730.829215149295,0,762.255892508146,-762.255892508146
0.0123,1524.63599883765,733.242488337761,2267.18071447991,733.242488337761,0,762.317999418825,-762.317999418825
0.01235,1524.75968012737,735.651742754153,2268.99308642421,735.651742754153,0,762.379840063685,-762.379840063685
0.0124,1524.88282479448,738.056985090846,2270.78374275042,738.056985090846,0,762.441412397239,-762.441412397239
0.01245,1525.00542883223,740.458222029071,2272.55291331391,740.458222029071,0,762.502714416117,-762.502714416117
0.0125,1525.12748831754,742.855460238931,2274.30082579878,742.855460238931,0,762.563744158772,-762.563744158772
0.01255,1525.24899941037,745.248706379424,2276.0277057372,745.248706379424,0,762.624499705185,-762.624499705185
0.0126,1525.36995835313,747.637967098456,2277.73377652855,747.637967098456,0,762.684979176564,-762.684979176564
0.01265,1525.4903614701,750.023249032864,2279.41925945839,750.023249032864,0,762.745180735048,-762.745180735048
0.0127,1525.61020516681,752.404558808434,2281.08437371725,752.404558808434,0,762.805102583407,-762.805102583407
0.01275,1525.72948592947,754.781903039916,2282.72933641925,754.781903039916,0,762.864742964736,-762.864742964736
0.0128,1525.84820032431,757.155288331045,2284.35436262059,757.155288331045,0,762.924100162156,-762.924100162156
