t_s,vdc_v,idc_a,v_pos_gnd_v,v_neg_gnd_v
0.01245,509.489578942526,6418.18819295003,254.744789471263,-254.744789471263
0.0125,511.139054699334,6397.47632260951,255.569527349667,-255.569527349667
0.01255,512.785783619548,6376.93185820868,256.392891809774,-256.392891809774
0.0126,514.429770277415,6356.55280649212,257.214885138707,-257.214885138707
0.01265,516.071019239565,6336.33720571709,258.035509619783,-258.035509619783
0.0127,517.709535065026,6316.28312503319,258.854767532513,-258.854767532513
0.01275,519.345322305229,6296.38866387663,259.672661152615,-259.672661152615
0.0128,520.978385504031,6276.6519513787,260.489192752015,-260.489192752015
0.01285,522.608729197718,6257.07114578804,261.304364598859,-261.304364598859
0.0129,524.236357915025,6237.64443390636,262.118178957513,-262.118178957513
0.01295,525.861276177143,6218.37003053721,262.930638088572,-262.930638088572
0.013,527.483488497735,6199.2461779475,263.741744248868,-263.741744248868
0.01305,529.102999382948,6180.27114534136,264.551499691474,-264.551499691474
0.0131,530.719813331424,6161.44322834609,265.359906665712,-265.359906665712
0.01315,532.333934834313,6142.76074850982,266.166967417156,-266.166967417156
0.0132,533.945368375288,6124.22205281057,266.972684187644,-266.972684187644
0.01325,535.554118430554,6105.82551317645,267.777059215277,-267.777059215277
0.0133,537.160189468862,6087.5695260167,268.580094734431,-268.580094734431
0.01335,538.763585951522,6069.45251176317,269.381792975761,-269.381792975761
0.0134,540.364312332413,6051.47291442224,270.182156166207,-270.182156166207
0.01345,541.962373058,6033.62920113653,270.981186529,-270.981186529
0.0135,543.55777256734,6015.91986175653,271.77888628367,-271.77888628367
0.01355,545.1505152921,5998.34340842159,272.57525764605,-272.57525764605
0.0136,546.740605656566,5980.89837515021,273.370302828283,-273.370302828283
0.01365,548.328048077658,5963.58331743935,274.164024038829,-274.164024038829
0.0137,549.912846964937,5946.39681187244,274.956423482469,-274.956423482469
0.01375,551.495006720625,5929.33745573603,275.747503360313,-275.747503360313
0.0138,553.074531739611,5912.40386664473,276.537265869806,-276.537265869806
0.01385,554.651426409465,5895.59468217424,277.325713204733,-277.325713204733
0.0139,556.225695110451,5878.90855950239,278.112847555226,-278.112847555226
0.01395,557.797342215539,5862.34417505782,278.898671107769,-278.898671107769
0.014,559.366372090416,5845.90022417622,279.683186045208,-279.683186045208
0.01405,560.932789093499,5829.57542076389,280.46639454675,-280.46639454675
0.0141,562.496597575949,5813.36849696852,281.248298787974,-281.248298787974
0.01415,564.057801881678,5797.27820285685,282.028900940839,-282.028900940839
0.0142,565.616406347365,5781.30330609925,282.808203173683,-282.808203173683
0.01425,567.17241530247,5765.44259166082,283.586207651235,-283.586207651235
0.0143,568.725833069239,5749.6948614991,284.36291653462,-284.36291653462
0.01435,570.276663962724,5734.05893426799,285.138331981362,-285.138331981362
0.0144,571.824912290789,5718.53364502789,285.912456145394,-285.912456145394
0.01445,573.370582354124,5703.1178449619,286.685291177062,-286.685291177062
0.0145,574.913678446259,5687.81040109775,287.456839223129,-287.456839223129
0.01455,576.454204853572,5672.61019603565,288.227102426786,-288.227102426786
0.0146,577.992165855306,5657.51612768158,288.996082927653,-288.996082927653
0.01465,579.527565723573,5642.52710898612,289.763782861787,-289.763782861787
